note_name,duration,measure,beat,subdiv,harm,from_root,NCT,BI2,CI,trill,dynamic
a4,2,1,1,1,I,1,0,0,0,1,a
e4,4,1,3,1,I,5,0,0,0,0,f
c5,8,2,1,1,I,3,0,0,0,0,a
d5,16,2,1,3,I,4,1,0,0,0,f
g5,16,2,1,4,I,2,1,0,0,0,f
a4,4,2,2,1,I,1,0,0,0,0,f
r,4,2,3,1,0,0,0,0,0,0,f
e5,8,3,1,1,I,5,0,0,1,0,a
f5,16,3,1,3,I,6,1,0,1,0,p
d5,16,3,1,4,I,4,1,0,1,0,p
c5,4,3,2,1,I,3,0,0,1,0,p
c6,4,3,3,1,vi,3,0,0,1,0,p
d#5,4,4,1,1,V7/V,3,0,0,1,0,d
e5,4d,4,2,1,V,1,0,0,1,0,d
