note_name,duration,measure,beat,subdiv,harm,from_root,NCT,BI2,CI,trill,dynamic
d5,8d,0,3,1,I,5,0,0,0,0,mp
b4,16,0,3,4,I,3,0,0,0,0,mp
d5,4,1,1,1,I,5,0,0,0,0,a
r,4,1,2,1,I,0,0,0,0,0,mp
g4,4,1,3,1,I,1,0,0,0,0,mp
f#4,4,2,1,1,V43,3,0,0,0,0,mp
r,4,2,2,1,V43,0,0,0,0,0,mp
a5,8d,2,3,1,V43,5,0,1,0,0,mp
f#5,16,2,3,4,V43,3,0,1,0,0,mp
a5,4,3,1,1,V65,5,0,1,0,0,a
r,4,3,2,1,V65,0,0,1,0,0,mp
c5,4,3,3,1,V65,7,0,1,0,0,mp
b4,4,4,1,1,I,3,0,1,0,0,mp
r,4,4,2,1,I,0,0,1,0,0,mp
